Geneid,GSM461177,GSM461180
FBti0063118,0,0
FBgn0034645,90,155
FBgn0033149,0,1
FBti0062409,0,0
FBgn0263076,0,0
FBgn0263572,0,0
FBti0063110,0,0
FBgn0262567,0,0
FBgn0259709,0,0
FBti0060422,0,0
FBgn0085241,0,0
FBgn0265527,0,0
FBti0019992,0,0
FBgn0050085,311,298
FBgn0010411,2898,3887
FBgn0034601,0,0
FBgn0033043,0,0
FBti0063060,0,0
FBti0064271,0,0
FBgn0085259,0,0
FBgn0033122,89,82
FBgn0033739,50,70
RR44380_transposable_element,0,0
FBti0063864,0,0
FBgn0001123,116,123
FBgn0033600,0,0
FBgn0260012,270,216
FBti0018939,0,0
FBti0061291,0,0
FBti0019888,0,0
FBgn0266816,0,0
FBgn0050298,0,0
FBti0062497,0,0
FBti0062529,0,0
FBgn0063491,129,160
FBgn0034200,12,16
FBti0019919,0,0
FBti0060345,1,0
FBgn0033145,0,0
FBgn0265648,0,0
FBgn0035014,0,0
FBgn0034070,0,0
FBgn0034978,0,0
FBgn0266632,0,0
FBgn0033312,0,2
FBgn0003256,58,44
FBgn0033911,0,0
FBgn0034819,0,0
FBgn0033652,2,0
FBgn0050463,4,15
FBgn0033313,486,497
FBgn0035050,0,0
FBti0063212,2,0
FBgn0033781,26,27
FBgn0000426,82,120
FBgn0266488,0,0
FBgn0041240,0,0
FBgn0050287,2,0
FBgn0266628,2,0
FBgn0034694,42,48
FBgn0013725,0,0
FBgn0085256,0,0
FBgn0259246,62,60
FBgn0085233,0,0
FBgn0052843,0,0
FBgn0053446,0,0
FBti0063857,0,0
FBgn0034703,32,24
FBgn0050506,0,0
FBtr0309728_df_nrg,0,0
FBgn0034807,0,0
FBti0018917,0,2
FBgn0050412,0,0
FBgn0034497,5,0
FBgn0010611,246,345
FBgn0267949,0,0
FBgn0004168,0,0
FBgn0033935,39,52
FBti0019010,0,0
FBgn0033229,57,40
FBgn0035064,50,49
FBgn0003892,126,94
FBti0018877,0,0
FBti0062402,0,0
FBti0063083,2,0
FBgn0034008,20,16
FBgn0033038,68,98
FBgn0035021,44,34
FBgn0263466,0,0
FBgn0267791,356,274
FBgn0033933,0,0
FBgn0266489,0,0
FBgn0010339,70,120
FBgn0264980,0,0
FBgn0086895,72,124
FBgn0033286,4,0
FBgn0265191,74,77
RR48356_transposable_element,1,0
FBgn0034939,62,98
FBgn0034335,2,0
FBti0062342,0,0
FBgn0011850,0,0
FBgn0067102,144,166
FBti0018981,0,0
FBgn0065073,0,0
FBgn0265840,0,0
FBti0059703,0,0
FBgn0085257,0,0
FBti0019026,0,0
FBgn0065076,0,0
FBgn0042180,31,34
FBti0060072,0,0
FBgn0044011,0,0
FBgn0004240,0,0
FBgn0067903,0,0
FBti0060148,0,2
FBgn0027596,126,56
FBgn0053382,0,0
FBgn0034262,0,1
FBti0059862,0,0
FBti0019996,4,1
FBgn0263459,0,0
FBgn0043575,2,0
FBgn0263250,0,0
FBti0063243,0,0
FBgn0033031,0,0
FBgn0283625,0,0
FBgn0265339,0,0
FBti0061127,0,0
FBti0061523,0,0
FBgn0086658,0,0
FBgn0053506,18,31
FBgn0033918,250,252
FBgn0034286,0,0
FBgn0053144,186,224
FBti0018996,0,0
FBti0061906,0,0
FBgn0035027,50,58
FBgn0033693,0,0
FBti0018896,0,0
FBgn0263518,0,0
FBgn0265592,0,0
FBti0018988,0,0
FBgn0050356,2,0
FBti0061290,0,0
FBgn0263517,0,0
FBgn0066292,0,1
FBgn0050208,0,0
FBgn0033635,256,555
FBgn0034104,0,0
FBgn0046253,0,0
FBgn0034737,0,0
FBgn0267587,0,0
FBgn0050382,0,0
FBgn0033598,0,0
FBgn0040273,210,226
FBgn0028407,0,0
FBti0061768,0,0
FBti0063816,0,0
FBti0061931,0,0
FBti0061297,0,0
FBgn0034670,0,0
FBgn0082939,0,0
FBgn0261850,58,94
FBti0061687,0,0
FBti0060793,0,0
FBgn0262867,2,2
FBgn0033523,12,8
FBti0019908,0,0
FBgn0262360,0,0
FBti0061694,2,1
FBti0019939,2,0
FBtr0304172_df_nrg,0,0
FBti0019976,0,0
FBti0059846,0,0
FBgn0034324,0,0
FBgn0261612,0,0
FBgn0024249,0,0
FBgn0259202,0,0
FBgn0034491,158,186
FBti0063797,0,0
FBgn0023175,116,208
FBti0061762,0,2
FBti0018903,0,2
FBgn0000578,892,676
FBgn0085228,0,0
FBtr0472755_df_nrg,0,0
FBgn0063382,0,0
FBti0061325,0,0
FBti0063713,0,0
FBgn0034750,82,136
FBti0063094,0,0
FBgn0028687,296,463
FBti0060311,0,0
FBgn0265540,0,0
FBgn0041237,0,0
FBgn0261403,216,206
FBgn0262837,0,0
FBti0060891,0,0
FBti0060279,0,0
FBgn0261545,290,166
FBgn0034206,0,0
FBti0019902,0,0
FBti0061068,0,0
FBgn0033526,76,66
FBgn0034030,0,2
FBgn0033170,6,4
FBgn0050115,119,179
FBti0060289,0,0
FBti0060328,0,0
FBti0064010,0,0
FBgn0034331,0,0
FBgn0033649,104,86
FBgn0003660,368,372
FBgn0034296,0,0
FBgn0262845,0,0
FBti0019277,0,0
FBgn0261385,633,708
FBti0061600,0,0
FBgn0266047,0,0
FBgn0010053,0,0
FBti0060293,0,0
FBgn0265045,409,326
FBgn0034068,184,166
FBgn0002791,48,51
FBgn0261611,0,0
FBti0060027,0,0
FBtr0309596_df_nrg,0,0
FBgn0028552,35,33
FBgn0265338,1,0
FBti0060528,0,0
FBgn0050376,0,0
FBgn0262391,0,0
FBgn0004784,0,0
FBti0061650,0,0
FBgn0033382,30,65
FBti0063739,0,0
FBti0059663,0,0
FBgn0034265,34,30
FBgn0262806,0,0
FBgn0033584,48,42
FBti0019917,0,0
FBti0062330,0,0
FBgn0035049,323,353
FBgn0050487,0,0
FBti0062527,0,0
FBgn0034612,3,4
FBti0060970,0,0
FBti0019027,0,0
FBgn0035024,138,169
FBtr0304316_df_nrg,0,0
FBgn0010385,0,1
FBti0060544,0,1
FBtr0304354_df_nrg,0,0
FBti0064080,0,0
FBgn0050114,0,0
FBgn0011296,0,0
FBti0059973,0,0
FBgn0033196,233,327
FBti0064304,0,0
FBgn0034060,256,212
FBti0018878,0,0
FBgn0086757,82,82
FBgn0034001,12,24
FBgn0266633,0,0
FBgn0034697,146,198
FBti0060102,0,0
FBgn0034579,16,22
FBgn0266972,0,0
FBgn0034741,0,2
FBti0059704,33,43
FBgn0054029,0,0
FBti0059802,0,0
FBgn0264328,0,0
FBti0059809,0,0
FBti0061216,0,0
FBti0059975,0,0
FBti0063791,0,0
FBgn0086356,246,304
FBti0061683,0,0
FBti0061122,0,0
FBgn0265311,0,0
FBgn0266889,0,0
FBti0060498,0,0
FBgn0053427,0,0
FBgn0033079,44,36
FBgn0015584,0,0
FBti0018956,17,23
FBgn0003254,1,0
FBgn0262441,0,0
FBgn0054045,0,0
FBgn0039994,65,68
FBti0059693,0,0
FBtr0304358_df_nrg,0,0
FBti0062500,0,0
FBti0061828,0,0
FBgn0033874,0,2
FBti0064310,0,0
FBgn0033327,0,0
FBti0061459,0,0
FBgn0034271,52,80
FBti0063698,0,0
FBgn0033915,134,132
FBgn0033931,0,0
FBgn0267025,0,0
FBti0063859,0,0
FBgn0003009,0,0
FBgn0034802,816,1001
FBtr0309715_df_nrg,0,0
FBgn0085234,0,0
FBgn0040465,2,8
FBgn0034545,0,0
FBgn0033917,8,8
FBgn0034487,0,0
FBgn0263102,543,503
FBgn0053389,0,0
FBgn0264679,0,0
FBgn0034467,0,0
FBgn0050081,4,6
FBti0063681,0,0
FBgn0261596,2402,1439
FBgn0086904,1133,1298
FBgn0001133,64,76
FBti0059884,0,0
FBti0060308,0,0
FBgn0034965,10,13
FBti0060074,0,0
FBti0060887,0,0
FBti0060878,0,0
FBti0019907,0,0
FBgn0266010,0,0
FBgn0035060,399,325
FBti0060784,0,0
FBgn0050411,0,0
FBgn0034463,0,0
FBti0063841,0,0
FBgn0264505,0,0
FBti0059774,0,0
FBgn0287620,35,28
FBgn0263031,0,0
FBgn0042086,0,0
FBgn0034461,0,0
FBgn0034325,2,0
FBgn0083017,0,0
FBgn0011884,0,0
FBgn0082993,0,0
FBti0061734,0,0
FBgn0053372,0,0
FBgn0265859,0,0
FBti0059662,0,0
FBti0060602,2,0
FBgn0267028,0,1
FBgn0033005,118,100
FBti0062432,0,0
FBgn0053474,0,0
FBti0059804,0,0
FBgn0050147,163,90
FBgn0034199,16,10
FBgn0026389,0,0
FBgn0026741,30,36
FBgn0034566,0,0
FBti0062319,0,0
FBgn0034247,0,2
FBti0060153,0,0
FBgn0259979,135,152
FBgn0263613,0,0
FBgn0050460,76,80
FBgn0053418,0,0
FBti0061530,1,0
FBgn0053353,0,0
FBgn0053477,0,0
FBgn0263324,0,0
FBti0064309,0,0
FBgn0265098,0,0
FBtr0304286_df_nrg,0,0
FBgn0033117,25,28
FBgn0053447,0,0
FBti0062288,0,0
FBti0018914,0,2
FBti0062582,1,1
FBgn0025830,48,55
FBgn0262619,77,94
FBgn0263336,14,2
FBgn0050051,6,10
FBgn0034464,0,0
FBgn0033324,0,0
FBgn0034716,0,0
FBgn0034173,0,0
FBgn0050496,36,46
FBti0018977,0,0
FBgn0027504,174,237
FBgn0265363,0,0
FBgn0000241,2,2
FBgn0034693,0,0
FBti0060996,0,0
FBgn0262595,0,0
FBgn0050106,0,0
FBti0062368,0,0
FBgn0033185,51,26
FBgn0015039,0,0
FBgn0003082,60,60
FBti0064277,0,0
FBgn0035084,32,13
FBti0018923,1,0
FBgn0050423,102,90
FBgn0266186,110,122
FBti0063183,0,0
FBgn0027580,254,120
FBti0019985,0,0
FBgn0034417,24,32
FBgn0033308,10,8
FBgn0053361,0,0
FBti0060794,0,0
RR48400_transposable_element,0,2
FBti0019978,0,0
FBgn0050334,0,0
FBgn0266854,0,0
FBgn0028496,0,0
FBgn0033422,0,0
FBgn0085254,0,0
FBgn0033549,8,16
FBgn0265103,0,0
FBti0060885,0,0
FBgn0004364,18,14
FBgn0029506,1223,1889
FBgn0266580,395,448
FBgn0050378,0,0
FBgn0263473,0,0
FBgn0263032,0,0
FBgn0011936,0,0
FBgn0033691,4,10
FBgn0034142,96,125
FBgn0034383,0,0
FBti0059726,0,0
FBgn0010516,236,248
FBgn0050201,0,0
RR48383_transposable_element,0,0
FBgn0035026,69,74
FBgn0034371,110,92
FBgn0033388,12,24
FBgn0050183,46,62
FBgn0050020,185,204
FBgn0005638,0,0
FBti0060325,0,0
FBti0061464,0,0
FBgn0022382,132,88
FBgn0050156,30,30
FBgn0263576,0,0
FBgn0033815,0,0
FBti0060576,0,0
FBgn0265487,250,228
FBgn0034943,0,0
FBti0060849,0,0
FBti0059865,0,0
FBti0061113,0,0
FBti0060853,0,0
FBgn0033486,114,99
FBgn0266857,0,0
FBgn0265177,14,12
FBgn0050316,0,0
FBgn0266812,0,0
FBtr0304376_df_nrg,0,0
FBti0060387,17,18
FBgn0034958,129,110
FBgn0053519,45,41
FBgn0000615,47,52
FBgn0027585,8,2
FBgn0034181,150,210
FBgn0053354,0,0
FBti0061642,0,0
FBgn0034707,42,52
FBgn0015524,0,0
FBgn0264358,0,0
FBgn0264337,0,0
FBgn0020372,10,4
FBgn0050495,0,2
FBgn0035078,0,0
FBgn0033207,0,0
FBtr0304348_df_nrg,0,0
FBgn0035001,1231,923
FBgn0050338,4,11
FBti0061697,0,0
FBgn0040780,0,0
FBgn0033463,216,198
FBti0063048,0,0
FBti0062429,0,0
FBgn0286939,0,0
FBti0019974,0,2
FBgn0035009,0,0
FBti0060591,0,0
FBti0018942,0,0
FBti0018881,1,0
FBti0061260,0,0
FBti0060011,0,0
FBti0060527,0,0
FBti0062390,0,0
FBgn0083006,0,0
FBti0062470,1,0
FBgn0010109,0,0
FBgn0033582,0,0
FBgn0050196,2,2
FBgn0034317,0,0
FBgn0259729,0,0
FBgn0266804,0,0
FBgn0262563,2,6
FBti0061120,0,0
FBgn0035028,62,64
FBgn0260455,0,0
FBgn0027607,286,288
FBgn0035065,36,28
FBti0019928,0,0
FBti0061255,0,0
FBgn0034602,4,2
FBgn0265632,2,0
FBti0062375,0,0
FBti0060975,0,0
FBti0061242,0,0
FBgn0050151,0,0
FBgn0003062,386,432
FBti0060080,0,0
FBgn0263593,323,291
FBtr0304181_df_nrg,0,0
FBgn0263629,0,0
FBgn0287214,0,0
FBgn0263077,206,190
FBti0063181,0,0
FBgn0265635,0,0
FBti0061106,0,0
FBti0062363,0,0
FBgn0050354,0,0
FBgn0033698,170,146
FBgn0033136,0,0
FBgn0034110,182,190
FBgn0050394,102,78
FBgn0033982,0,2
FBgn0043470,0,1
FBgn0266809,0,0
FBgn0026754,0,0
FBgn0265541,2,6
FBgn0034717,0,0
FBti0059684,6,0
FBgn0085265,0,0
FBti0063229,8,0
RR48321_transposable_element,0,0
FBgn0050169,26,16
FBti0064269,0,0
FBti0018902,0,0
FBti0063214,1,0
FBgn0265984,0,0
FBti0061743,0,0
FBgn0034590,262,206
FBgn0025832,60,48
FBti0063007,0,0
FBgn0034835,0,0
FBgn0033061,0,2
FBtr0309662_df_nrg,0,0
FBti0018871,0,0
FBgn0265637,2,2
FBgn0053379,0,0
FBgn0286070,260,224
FBgn0265497,0,0
FBgn0033919,60,42
FBgn0033395,0,0
FBgn0033058,0,0
FBgn0263849,0,0
FBti0061837,0,0
FBgn0034963,8,20
FBgn0033347,0,2
FBgn0033236,104,104
FBgn0000996,149,144
FBgn0011880,0,0
FBgn0033995,16,20
FBgn0050229,0,0
FBti0061844,0,0
FBgn0050098,0,0
FBti0060029,0,0
FBgn0265444,0,0
FBgn0284252,256,302
FBgn0028408,5,6
FBgn0034705,9,26
FBgn0034198,198,257
FBgn0034308,138,107
FBgn0034766,0,0
FBti0061159,1,2
FBgn0033467,2,1
FBti0061184,0,0
FBti0061295,0,0
FBgn0085231,0,0
FBgn0016697,132,166
FBti0060058,0,0
FBgn0016059,446,433
FBti0018892,0,0
FBti0062587,0,0
FBgn0033984,76,104
FBgn0263341,0,0
FBti0064119,0,0
FBgn0020377,2,0
FBgn0033449,12,4
FBgn0050381,16,18
FBgn0035043,0,0
FBti0059976,0,0
FBgn0034867,0,0
FBgn0034605,0,0
FBti0062307,0,0
FBgn0003175,306,300
FBgn0021825,212,248
FBgn0033130,0,0
FBgn0286728,0,0
FBgn0034094,27,16
FBgn0033371,0,2
FBgn0265605,100,124
FBgn0034523,32,44
FBgn0265845,0,0
FBgn0042135,217,248
FBti0018932,0,0
FBgn0263970,0,0
FBgn0262966,0,0
FBgn0053415,0,0
FBti0063242,0,4
FBgn0263472,0,0
FBgn0263290,2,0
FBgn0034723,0,0
FBti0061264,0,0
FBgn0034076,1,0
FBgn0034397,13,16
FBgn0082970,0,0
FBgn0050200,0,0
FBgn0265661,0,0
FBgn0034360,10,12
FBgn0053380,0,0
FBgn0033685,2,1
FBgn0033259,142,130
FBti0064149,0,1
FBti0060493,0,0
FBti0063129,0,0
FBti0060583,0,0
FBgn0050296,0,0
FBgn0050410,81,170
FBti0064278,0,0
FBgn0264961,0,0
FBgn0029507,216,209
FBgn0034861,2,0
FBgn0027783,204,228
FBgn0262211,0,0
FBgn0261990,0,0
FBgn0033978,28,28
FBti0062537,0,0
FBgn0050295,24,18
FBgn0262479,0,0
FBgn0085261,18,12
FBti0061612,0,0
FBti0019890,0,0
FBgn0033266,59,86
FBgn0053147,0,0
FBgn0050145,0,0
FBtr0304467_df_nrg,0,0
FBgn0033292,12,10
FBgn0003863,0,0
FBgn0083123,12,18
FBgn0285943,0,0
FBgn0050231,0,0
FBti0064268,0,4
FBgn0034224,0,0
FBgn0033215,0,2
FBgn0034793,62,90
FBti0063123,0,0
FBgn0000715,0,0
FBgn0266420,160,194
FBgn0045800,21,16
FBgn0034885,16,44
FBgn0266525,0,0
FBgn0034217,14,10
FBgn0028562,2,0
FBgn0023171,60,62
FBgn0259978,141,143
FBgn0046692,13,16
FBgn0033688,821,867
FBgn0043576,0,0
FBgn0033755,173,238
FBgn0034292,0,0
FBgn0262948,0,2
FBgn0034720,0,4
FBti0061139,0,0
FBgn0265862,0,0
FBti0062473,0,0
FBgn0265059,2,0
FBgn0035089,0,1
FBgn0259832,6,7
FBgn0001319,0,0
FBgn0034622,0,0
FBgn0050486,0,0
FBgn0022343,148,174
FBgn0033453,58,121
FBgn0265187,2,0
FBgn0085468,24,15
FBgn0034871,0,0
FBti0061761,0,0
FBti0060972,0,2
FBti0061437,1,0
FBti0060795,0,0
FBti0060919,0,0
FBti0062360,0,0
FBti0061665,0,0
FBgn0260007,0,0
FBgn0001147,0,0
FBti0060571,0,0
FBti0061225,0,0
FBgn0260761,0,0
FBgn0033699,3450,4060
FBgn0029147,96,174
FBti0060291,0,0
FBti0061243,0,0
FBgn0261564,162,158
FBgn0027835,1175,1327
FBgn0034113,56,46
FBti0061316,0,0
FBgn0265961,0,0
FBgn0050357,6,8
FBgn0033074,4,2
FBgn0265443,0,0
FBti0059831,0,0
FBti0019984,0,0
FBgn0053391,0,0
FBgn0010470,509,865
FBgn0267744,0,0
FBti0064078,0,0
FBgn0033996,40,45
FBgn0050369,0,0
FBgn0053349,0,1
FBgn0034568,2,0
FBti0018950,0,0
FBgn0050350,0,0
FBgn0033029,374,330
FBgn0053367,0,0
FBgn0262594,0,0
FBgn0035090,0,0
FBti0061620,0,0
FBgn0013308,0,0
FBgn0053381,0,0
FBgn0267955,0,0
FBgn0263233,0,0
FBgn0266864,0,0
FBgn0034541,0,0
FBgn0262446,0,0
FBgn0262836,0,0
FBgn0034049,505,448
FBgn0262889,0,0
FBgn0265983,0,0
FBgn0003353,8,18
FBgn0033855,0,2
FBgn0022288,98,102
FBgn0033296,0,0
FBgn0033566,32,20
FBgn0010114,0,0
FBgn0033475,26,34
FBgn0034091,104,122
FBgn0022160,258,183
FBgn0019938,234,212
FBgn0050286,4,2
FBgn0034950,6,28
FBti0019954,0,0
FBgn0015903,107,59
FBgn0000119,105,100
FBgn0027054,56,90
FBgn0033178,140,180
FBgn0266486,0,0
FBgn0034742,151,115
FBti0060912,0,0
FBti0061258,0,0
FBti0063177,0,0
FBgn0050458,0,0
FBgn0286778,965,843
FBti0061400,0,0
FBgn0261041,198,171
FBgn0053410,0,0
FBti0019998,0,0
FBgn0034027,14,11
FBtr0304258_df_nrg,0,0
RR48382_transposable_element,0,0
FBti0019019,2,0
FBgn0033367,1304,4110
FBti0064236,0,0
FBti0062275,0,0
FBgn0034186,30,62
FBgn0050212,0,0
FBti0061636,3,3
FBgn0050364,0,0
FBgn0265576,2,0
RR48353_transposable_element,0,0
FBgn0263708,0,0
FBgn0050105,8,7
FBti0064237,0,0
FBgn0033374,1,2
FBgn0085638,54,36
FBgn0082969,0,0
FBgn0035044,8,14
FBgn0034307,37,40
FBti0061601,0,0
FBgn0003090,2,0
FBti0061714,0,0
FBtr0304437_df_nrg,0,0
FBti0018925,0,0
FBgn0259876,176,268
FBti0063028,0,0
FBgn0025469,32,40
FBgn0063497,38,56
FBgn0033250,0,0
FBgn0262515,390,460
FBgn0034310,88,135
FBgn0034791,60,82
FBgn0266049,0,0
FBti0061715,0,0
RR48359_transposable_element,0,2
FBgn0034438,6,18
FBgn0011227,26,61
FBgn0034962,90,68
FBgn0033727,0,0
FBti0018908,0,0
FBgn0085486,0,0
FBgn0033760,2,0
FBti0063702,0,0
FBgn0003317,148,219
FBgn0033845,181,204
FBgn0034839,0,0
FBgn0004463,81,98
FBgn0058263,74,44
FBtr0304445_df_nrg,0,0
FBgn0265052,0,5
FBgn0050091,0,0
FBgn0259678,1,2
FBti0060563,0,0
FBgn0035091,38,73
FBti0018946,0,1
FBgn0083018,0,0
FBti0061070,0,0
FBgn0050000,61,106
FBgn0286788,58,80
FBgn0033273,6,14
FBgn0034721,0,0
FBgn0085512,0,0
FBti0060511,0,0
FBgn0034797,6,18
FBgn0050489,2,4
FBti0060267,0,0
FBti0063742,1,0
FBgn0033464,0,0
FBti0061456,0,0
FBgn0033246,1066,977
FBti0063262,0,1
FBgn0263020,0,0
FBgn0033153,32,56
FBgn0259718,0,0
FBgn0034515,0,0
FBgn0001124,143,270
FBgn0263443,0,0
FBgn0266806,0,0
FBgn0033352,285,292
FBgn0266573,0,0
FBti0061726,0,0
FBgn0005631,249,246
FBgn0266802,1,0
FBti0060510,0,0
FBgn0024698,238,178
FBgn0033128,73,35
FBgn0262512,62,60
FBgn0033997,0,0
FBgn0034489,0,0
FBgn0263462,0,0
FBgn0011704,259,383
FBti0060070,0,0
FBgn0033051,124,97
FBgn0034856,6,7
FBgn0034282,244,269
FBgn0034681,0,0
FBti0019280,0,0
FBgn0034145,0,2
FBgn0033322,0,1
FBgn0034951,48,35
FBti0059781,0,0
FBgn0041236,0,0
FBgn0022764,753,768
FBgn0262102,0,3
FBgn0053413,0,0
FBgn0033842,53,60
FBgn0033092,15,26
FBgn0267978,2,0
FBti0064140,0,0
FBti0062574,0,0
FBgn0033554,0,7
FBti0060992,0,0
FBgn0024234,254,356
FBgn0034748,36,76
FBti0061182,0,0
FBti0060409,0,0
FBgn0267824,202,136
FBgn0262901,4,0
FBgn0250851,0,0
FBgn0033731,0,0
FBgn0265343,0,0
FBgn0266639,0,0
FBgn0035035,53,60
FBgn0028669,0,0
FBgn0265526,0,0
FBgn0034437,0,0
FBgn0050344,108,80
FBgn0034624,0,0
FBti0061349,0,0
FBti0060500,0,0
FBgn0034143,0,0
FBgn0034253,48,49
FBti0061241,0,0
FBgn0013762,42,40
FBti0019037,0,0
FBti0062396,0,0
FBgn0003391,108,138
FBgn0003520,290,252
FBgn0033971,60,68
FBti0060312,0,1
FBgn0000037,4,0
FBti0062460,0,0
FBgn0041579,0,0
FBgn0033846,96,74
FBgn0034800,14,7
FBtr0309691_df_nrg,0,0
FBgn0034728,286,232
FBgn0264089,1003,920
FBgn0034118,74,98
FBgn0034368,142,182
FBti0061263,0,0
FBgn0050178,0,0
FBgn0033806,18,34
FBgn0261856,0,0
FBti0060603,0,0
FBgn0263864,53,30
FBgn0263655,0,0
FBti0060604,0,0
FBgn0265843,0,0
FBgn0053757,4,0
FBti0018999,0,0
FBgn0033677,16,13
FBgn0262403,0,0
FBgn0023172,456,429
FBgn0029105,0,0
FBti0061231,0,0
FBtr0309584_df_nrg,0,0
FBtr0304405_df_nrg,0,0
FBgn0026582,45,37
FBgn0033812,82,56
FBti0061794,0,0
FBgn0063381,0,0
FBgn0263485,1,0
FBgn0026176,0,4
FBgn0034849,43,45
FBti0061315,0,0
FBti0060830,0,0
FBgn0265429,0,0
FBgn0050452,0,0
FBgn0266855,0,0
FBti0063064,0,1
FBgn0034753,928,1554
FBgn0011743,0,1
FBti0018913,0,2
FBgn0033063,0,4
FBgn0034439,0,2
FBgn0034684,8,6
FBgn0002571,0,0
FBti0019013,0,0
FBgn0263760,0,0
FBgn0001220,769,797
FBgn0026427,404,280
FBgn0034494,444,374
FBti0061656,0,0
FBgn0011763,232,266
FBgn0053396,0,0
FBgn0028741,0,0
FBti0062401,0,0
FBti0018966,0,0
FBgn0034225,0,0
FBgn0085786,6,2
FBtr0472803_df_nrg,0,0
FBti0063126,2,0
FBgn0260763,0,2
FBgn0050192,0,0
FBgn0010501,35,45
FBti0064100,0,0
FBgn0259707,0,2
FBgn0033461,0,0
FBgn0033183,96,186
FBgn0053376,0,0
FBgn0011909,0,0
FBgn0015247,256,263
FBti0061262,0,0
FBti0060920,0,0
FBti0061344,1,0
RR48408_transposable_element,0,0
FBgn0065059,0,0
FBgn0011932,0,0
FBgn0003274,2888,3655
FBgn0034471,0,0
FBti0062541,0,0
FBgn0033628,0,0
FBti0061518,0,0
FBti0062471,0,0
FBgn0286931,0,0
FBti0063115,0,0
FBgn0000079,34,14
FBgn0265962,0,0
FBgn0034662,0,2
FBti0018957,0,0
FBgn0027581,0,0
FBgn0025336,72,70
FBgn0013764,158,178
FBgn0033010,34,23
FBgn0287618,0,0
FBgn0063494,144,284
FBgn0034007,0,0
FBgn0034011,4,4
FBgn0053424,0,0
FBti0059732,0,0
FBgn0085434,76,76
FBti0061728,0,0
FBti0064302,0,0
FBgn0265614,0,0
FBgn0034923,44,59
FBgn0050404,74,104
FBti0061109,0,0
FBgn0265356,0,1
FBgn0034191,20,14
FBgn0033442,0,0
FBti0063810,0,0
FBti0063989,0,0
FBgn0086027,0,0
FBgn0050177,0,0
FBti0018997,0,0
FBgn0265935,300,300
FBti0059661,0,0
FBgn0034293,0,0
FBti0060619,0,0
FBti0063139,0,0
FBgn0261975,246,248
FBgn0034763,54,74
FBti0061505,0,0
FBti0061279,0,0
FBgn0012042,0,4
FBgn0034537,50,110
FBgn0042198,0,2
FBgn0033556,38,22
FBgn0053384,0,0
FBgn0011889,0,0
FBgn0053475,0,0
FBgn0027506,74,62
FBgn0053394,0,0
FBti0060075,0,2
FBgn0266380,0,0
FBgn0034900,0,0
FBgn0035011,0,0
FBti0061932,0,0
FBgn0085248,0,0
FBti0059768,0,0
FBti0060968,1,0
FBgn0034636,4,0
FBgn0033657,0,2
FBti0062309,0,0
FBti0019016,0,0
RR41928_transposable_element,0,0
FBgn0034196,0,0
FBgn0267659,0,0
FBgn0033093,6,3
FBgn0266729,0,0
FBti0062398,0,0
FBti0060872,2,0
FBgn0033096,0,0
FBti0059887,0,0
FBgn0033574,0,0
FBgn0033052,584,476
FBti0018969,20,45
FBgn0033460,344,290
FBtr0304257_df_nrg,0,0
FBgn0013467,0,0
FBgn0033277,6,0
FBti0064257,0,0
FBgn0086350,24,18
FBti0063116,0,0
FBti0063025,0,0
FBti0064244,0,0
FBgn0265312,1,3
FBgn0015268,25,47
FBgn0053377,0,0
FBti0061240,0,0
FBgn0034382,0,0
FBgn0262547,0,0
FBti0061280,0,0
FBgn0040294,86,97
FBtr0472822_df_nrg,0,0
FBgn0050343,0,0
FBgn0033948,27,22
FBti0064306,0,0
FBgn0061362,0,0
FBgn0053414,0,0
FBti0063787,1,0
FBti0060130,0,0
FBgn0066084,1346,2570
FBgn0053419,0,0
FBgn0261394,164,262
FBgn0084008,0,0
FBgn0263109,2,0
FBgn0028579,84,86
FBti0060854,2,0
FBgn0286920,0,0
RR41347_transposable_element,0,0
FBgn0034519,0,0
FBgn0046297,0,0
FBgn0034507,0,0
FBgn0033515,0,0
FBtr0309579_df_nrg,0,0
FBgn0262583,0,0
FBti0059731,0,0
FBgn0053198,14,8
FBgn0011931,0,0
FBgn0265914,0,0
FBti0018948,0,2
FBgn0027360,0,0
FBgn0011921,0,0
FBgn0013732,6,20
FBti0061823,0,0
FBgn0085237,0,0
FBgn0000253,1038,1299
FBgn0085398,0,0
FBgn0033994,20,10
FBti0018880,0,0
FBgn0053758,0,2
FBgn0034175,8,4
FBgn0266762,0,0
FBtr0472930_df_nrg,0,0
FBti0061326,0,0
FBgn0266852,0,0
FBgn0021895,223,254
FBti0060261,0,0
FBgn0284245,25821,26974
FBgn0033112,0,2
FBgn0011812,0,0
FBgn0262300,0,0
FBgn0033648,0,0
FBgn0034884,0,0
FBgn0053430,0,0
RR48355_transposable_element,22,8
FBti0061253,0,0
FBgn0034827,0,0
FBgn0053393,0,0
FBgn0020506,0,0
FBti0062320,0,0
FBti0061236,0,0
FBti0061205,0,0
FBgn0053416,0,0
FBgn0033497,0,0
FBgn0050342,72,56
FBgn0034485,0,0
FBgn0085252,0,0
FBti0061465,0,0
FBti0018884,0,0
FBti0060223,0,0
FBgn0033159,542,521
FBgn0034372,0,0
FBgn0033365,0,0
FBgn0250827,2,0
RR48313_transposable_element,0,0
FBgn0034546,0,0
FBti0063136,0,0
FBti0060909,0,0
FBti0060096,0,0
FBgn0053360,0,0
FBgn0050265,0,1
FBtr0309748_df_nrg,0,0
